Time(s),Latitude(deg),Longitude(deg),Height(m),North(m/s),East(m/s),Down(m/s)
371.500000,51.509388,-0.160904,37.234615,-1.231088,-0.021157,-0.034011
372.000000,51.509382,-0.160904,37.225694,-1.249364,0.005463,0.014093
372.500000,51.509377,-0.160904,37.153475,-1.222627,-0.017587,0.029553
373.000000,51.509372,-0.160903,37.146847,-1.249428,0.015008,0.012567
373.500000,51.509366,-0.160903,37.131035,-1.242465,0.035012,0.008165
374.000000,51.509360,-0.160901,37.206744,-1.243089,0.025769,-0.011431
374.500000,51.509355,-0.160902,37.182936,-1.252277,0.028831,-0.011783
375.000000,51.509348,-0.160903,37.183028,-1.262597,0.029043,-0.077252
375.500000,51.509343,-0.160904,37.100686,-1.242577,0.014322,-0.071028
376.000000,51.509337,-0.160902,37.082694,-1.276172,0.027592,-0.036552
376.500000,51.509331,-0.160902,37.123993,-1.271193,0.030388,-0.031889
377.000000,51.509325,-0.160902,37.154775,-1.231137,-0.012523,-0.017048
377.500000,51.509319,-0.160902,37.092737,-1.249022,0.011867,0.022895
378.000000,51.509313,-0.160903,37.112973,-1.234549,0.009137,-0.015820
378.500000,51.509308,-0.160904,37.141203,-1.275315,0.024731,-0.019374
379.000000,51.509302,-0.160905,37.175080,-1.243820,0.010786,0.013344
379.500000,51.509296,-0.160905,37.187386,-1.262263,-0.038282,0.039054
380.000000,51.509290,-0.160905,37.113425,-1.249381,-0.027936,0.057514
380.500000,51.509285,-0.160904,37.090289,-1.271995,-0.031064,0.066575
381.000000,51.509280,-0.160904,37.019971,-1.243994,-0.038418,0.070376
381.500000,51.509275,-0.160903,37.056700,-1.238559,-0.001280,-0.012619
382.000000,51.509269,-0.160903,37.152540,-1.253485,-0.036774,0.007143
382.500000,51.509264,-0.160904,37.123011,-1.258247,-0.002601,-0.033884
383.000000,51.509259,-0.160904,37.176369,-1.249596,-0.042847,-0.031754
383.500000,51.509255,-0.160903,37.188705,-0.998455,0.009603,-0.005829
384.000000,51.509250,-0.160904,37.163958,-0.750692,0.010155,-0.015769
384.500000,51.509248,-0.160903,37.205792,-0.509629,-0.005368,-0.016896
385.000000,51.509246,-0.160904,37.228025,-0.252383,-0.014423,-0.012450
385.500000,51.509244,-0.160904,37.267268,-0.261560,0.060793,-0.026100
386.000000,51.509243,-0.160902,37.369969,-0.219681,0.136932,0.022426
386.500000,51.509242,-0.160900,37.369950,-0.179130,0.153589,0.047163
387.000000,51.509242,-0.160900,37.350428,-0.106518,0.223139,0.032776
387.500000,51.509242,-0.160899,37.310941,-0.060810,0.252085,0.018612
388.000000,51.509242,-0.160898,37.310605,-0.005913,0.281571,-0.021747
388.500000,51.509242,-0.160895,37.292275,0.058035,0.244023,0.000040
389.000000,51.509242,-0.160894,37.206438,0.105535,0.232938,-0.003271
389.500000,51.509243,-0.160894,37.253451,0.184329,0.149055,0.008427
390.000000,51.509244,-0.160893,37.156980,0.194716,0.134245,-0.002822
390.500000,51.509245,-0.160893,37.177957,0.248073,0.075534,-0.001520
391.000000,51.509246,-0.160893,37.279636,0.265147,-0.021074,-0.006675
391.500000,51.509248,-0.160892,37.294653,0.488578,0.010787,-0.059726
392.000000,51.509250,-0.160893,37.323720,0.760995,0.023780,-0.016673
392.500000,51.509255,-0.160894,37.367875,1.006584,-0.001392,0.002581
393.000000,51.509260,-0.160894,37.304671,1.253602,-0.023487,0.014139
393.500000,51.509266,-0.160894,37.309078,1.252172,-0.004871,0.064891
394.000000,51.509272,-0.160894,37.280099,1.264594,-0.035108,-0.003952
394.500000,51.509277,-0.160894,37.337458,1.250908,-0.061407,0.058661
395.000000,51.509283,-0.160893,37.294277,1.224955,-0.008881,0.063390
395.500000,51.509288,-0.160894,37.298386,1.246081,0.013342,-0.033411
396.000000,51.509293,-0.160894,37.273331,1.246055,-0.029860,-0.019471
396.500000,51.509299,-0.160894,37.256256,1.231508,-0.010237,-0.012159
397.000000,51.509304,-0.160894,37.340960,1.249426,-0.038728,-0.005599
397.500000,51.509310,-0.160893,37.424491,1.229422,-0.027481,0.031813
398.000000,51.509316,-0.160893,37.438605,1.252302,-0.018472,-0.054097
398.500000,51.509322,-0.160893,37.447573,1.258144,-0.010421,0.001778
399.000000,51.509327,-0.160893,37.506593,1.279786,-0.037579,-0.005879
399.500000,51.509332,-0.160893,37.497806,1.242273,-0.000793,-0.023317
400.000000,51.509337,-0.160894,37.574209,1.234706,0.032205,-0.029378
400.500000,51.509344,-0.160893,37.541836,1.263208,-0.011800,-0.028433
401.000000,51.509349,-0.160893,37.581889,1.219320,0.024202,-0.045317
401.500000,51.509354,-0.160894,37.543511,1.261787,-0.001363,-0.052045
402.000000,51.509360,-0.160892,37.463800,1.250814,-0.023722,-0.042093
402.500000,51.509367,-0.160893,37.397703,1.241373,-0.039581,0.009017
403.000000,51.509373,-0.160893,37.390768,1.257059,-0.049326,0.029590
403.500000,51.509378,-0.160894,37.355976,1.254554,-0.055940,-0.019421
404.000000,51.509384,-0.160892,37.405298,1.246660,-0.051057,-0.048633
404.500000,51.509388,-0.160893,37.356610,1.252835,-0.032661,-0.041382
405.000000,51.509394,-0.160892,37.374568,1.206913,0.003391,-0.018199
405.500000,51.509400,-0.160893,37.480267,1.242314,-0.021954,-0.009354
406.000000,51.509405,-0.160893,37.500501,1.239147,0.011350,0.012032
406.500000,51.509411,-0.160892,37.452930,1.239788,0.000694,-0.012626
407.000000,51.509416,-0.160892,37.448753,1.234618,-0.004332,0.052179
407.500000,51.509422,-0.160892,37.390591,1.249532,-0.007649,-0.001853
408.000000,51.509427,-0.160891,37.345061,1.271864,0.002927,-0.001015
408.500000,51.509432,-0.160891,37.347750,1.240236,0.023971,-0.050104
409.000000,51.509438,-0.160891,37.444111,1.222582,0.008575,0.064698
409.500000,51.509443,-0.160891,37.346439,1.265288,0.023755,0.004515
410.000000,51.509449,-0.160892,37.309465,1.256105,0.004159,0.042634
410.500000,51.509455,-0.160891,37.301001,1.233657,0.026102,0.023225
411.000000,51.509460,-0.160891,37.301451,1.249549,0.022148,0.073613
411.500000,51.509466,-0.160890,37.243246,1.229631,0.028453,0.020486
412.000000,51.509472,-0.160890,37.194349,1.237695,0.008306,-0.010761
412.500000,51.509476,-0.160891,37.209844,1.246466,0.027092,-0.017508
413.000000,51.509481,-0.160890,37.337360,1.225458,0.032723,-0.000840
413.500000,51.509487,-0.160889,37.322222,1.256404,0.001278,0.013572
414.000000,51.509493,-0.160890,37.310369,1.230958,0.008880,0.006498
414.500000,51.509497,-0.160889,37.278472,1.240494,-0.015946,-0.020466
415.000000,51.509503,-0.160890,37.317450,1.229600,-0.014956,-0.051400
415.500000,51.509509,-0.160892,37.293057,1.236911,-0.013906,0.059997
416.000000,51.509515,-0.160892,37.301781,1.269778,-0.033737,0.024056
416.500000,51.509520,-0.160893,37.390197,1.211190,0.021627,-0.008695
417.000000,51.509526,-0.160892,37.461703,1.239201,-0.028887,-0.076820
417.500000,51.509532,-0.160892,37.455625,1.233593,-0.049674,0.001572
418.000000,51.509538,-0.160894,37.448051,1.250746,-0.018847,-0.064765
418.500000,51.509544,-0.160894,37.398005,1.241027,-0.018325,-0.021597
419.000000,51.509550,-0.160893,37.431932,1.238782,0.004639,-0.037409
419.500000,51.509556,-0.160893,37.402986,1.235039,0.008142,-0.014486
420.000000,51.509561,-0.160893,37.360105,1.239830,-0.018150,-0.015168
420.500000,51.509566,-0.160893,37.371969,1.226718,0.015209,0.006446
421.000000,51.509571,-0.160893,37.471988,1.258365,0.020245,-0.025950
421.500000,51.509577,-0.160892,37.485725,1.233081,0.021790,0.008906
422.000000,51.509583,-0.160891,37.479276,1.257233,-0.007064,0.070660
422.500000,51.509589,-0.160892,37.489186,0.963620,0.008554,-0.024787
423.000000,51.509593,-0.160891,37.442189,0.734840,-0.010193,-0.029023
423.500000,51.509596,-0.160892,37.432531,0.483675,-0.006026,0.029024
424.000000,51.509598,-0.160891,37.349668,0.292069,0.011771,-0.005787
424.500000,51.509600,-0.160891,37.345160,0.128796,-0.003849,-0.015882
425.000000,51.509600,-0.160890,37.309608,-0.000958,-0.008486,0.001848
